survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
0,0.6049605375946878,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.18677120801225305,-0.5305986490832921,0.6984596955609427,-0.42658877193456163,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-1.9861615389371186,3.52783394488062,0.6984596955609427,0.09545479782413278,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5325801627629231,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,0.41790458867668456,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-2.058137152174113,-0.5305986490832921,1.894076292329019,0.04397847221150969,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1,2.3323752552825585,-0.5305986490832921,-0.49715690120713385,0.868808271628354,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
1,-1.0504785668561885,0.48400949940768595,-0.49715690120713385,-0.3886198740653321,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1,-2.0703730064244024,0.48400949940768595,0.6984596955609427,-0.3062094095005402,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.5066818138727353,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0.6769361508316823,0.48400949940768595,0.6984596955609427,0.9293969792578949,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.09614502405790527,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.07120587327476138,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.3530458912652066,-0.5305986490832921,-0.49715690120713385,-0.5424119433601241,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.5210697854783951,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.11479559477525843,-0.5305986490832921,0.6984596955609427,-0.032837948993001576,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.5329849243576932,0.48400949940768595,-0.49715690120713385,1.0434628997513529,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-1.8422103124631293,3.52783394488062,1.894076292329019,-0.06593028368601944,False,False,3.337401026852345,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3.196082614126494,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-1.4823322462781563,0.48400949940768595,0.6984596955609427,-0.3734338496346116,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,-0.9785029536191938,-0.5305986490832921,0.6984596955609427,0.08993940870862979,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False
0,1.0368142170166554,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.8345517271452046,-0.5305986490832921,0.6984596955609427,-0.4865386536248113,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
1,1.10878983025365,0.48400949940768595,0.6984596955609427,2.4968878314497664,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,1.540643509675618,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
1,-0.4026980477232369,-0.5305986490832921,3.089692889097096,-0.296458201544331,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.8208873773056716,1.498617647898664,-0.49715690120713385,-0.39525560656986247,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.6186248874342207,0.48400949940768595,-0.49715690120713385,-0.44529313502191953,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1.324716669964634,-0.5305986490832921,-0.49715690120713385,-0.16848390849873518,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,-0.18677120801225305,0.48400949940768595,-0.49715690120713385,-0.4000515971050825,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,0.3028008158314051,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.8422103124631293,0.48400949940768595,0.6984596955609427,-0.4523278939389802,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1.2527410567276394,0.48400949940768595,0.6984596955609427,0.3422890835021923,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
0,0.24508247140971468,-0.5305986490832921,-0.49715690120713385,-0.5699888889376389,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,1.2527410567276394,-0.5305986490832921,-0.49715690120713385,-0.4932530403741193,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.11479559477525843,0.48400949940768595,-0.49715690120713385,-0.20549360826092072,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,-1.0504785668561885,-0.5305986490832921,-0.49715690120713385,-0.5273045731741811,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.47702724519536305,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1.900521575860591,-0.5305986490832921,0.6984596955609427,0.9293969792578949,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,-0.3307224344862423,-0.5305986490832921,0.6984596955609427,-0.16712568397916092,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
